Datetime,PM2.5,PM10,NO2,O3,CO,SO2,pm25_si,pm10_si,AQI,AQI_category,is_safe_hour,hour,weekday
2020-06-01 01:00:00,6.84,43.93,5.32,21.11,0.28,7.11,11.4,43.93,43.93,Good,True,1,0
2020-06-01 02:00:00,8.71,54.27,6.19,17.52,0.19,6.92,14.51666666666667,54.27,54.27,Satisfactory,True,2,0
2020-06-01 03:00:00,7.91,53.97,6.32,19.01,0.16,7.77,13.183333333333334,53.97,53.97,Satisfactory,True,3,0
2020-06-01 04:00:00,7.38,49.5,6.07,15.94,0.2,7.88,12.3,49.5,49.5,Good,True,4,0
2020-06-01 05:00:00,6.93,31.9,7.39,15.89,0.18,7.75,11.55,31.9,31.9,Good,True,5,0
2020-06-01 06:00:00,9.16,38.78,7.44,15.85,0.22,8.15,15.266666666666667,38.78,38.78,Good,True,6,0
2020-06-01 07:00:00,8.14,23.61,8.41,21.36,0.24,7.24,13.566666666666668,23.61,23.61,Good,True,7,0
2020-06-01 08:00:00,6.62,21.61,11.23,14.36,0.3,7.15,11.033333333333333,21.61,21.61,Good,True,8,0
2020-06-01 09:00:00,11.82,31.94,10.66,15.99,0.27,7.79,19.700000000000003,31.94,31.94,Good,True,9,0
2020-06-01 10:00:00,14.39,29.21,9.62,15.03,0.27,7.86,23.983333333333334,29.21,29.21,Good,True,10,0
2020-06-01 11:00:00,15.33,20.15,9.59,16.58,0.31,7.47,25.55,20.15,25.55,Good,True,11,0
2020-06-01 12:00:00,13.97,35.01,13.54,20.12,0.43,7.69,23.283333333333335,35.01,35.01,Good,True,12,0
2020-06-01 13:00:00,29.06,58.93,18.62,30.57,0.45,8.06,48.43333333333333,58.93,58.93,Satisfactory,True,13,0
2020-06-01 14:00:00,32.11,70.43,22.42,33.19,0.39,8.82,52.875517241379306,70.43,70.43,Satisfactory,True,14,0
2020-06-01 15:00:00,28.49,64.2,28.6,33.93,0.45,6.65,47.483333333333334,64.2,64.2,Satisfactory,True,15,0
2020-06-01 16:00:00,24.59,56.43,24.59,35.07,0.46,6.63,40.983333333333334,56.43,56.43,Satisfactory,True,16,0
2020-06-01 17:00:00,22.96,46.48,21.03,49.82,0.46,6.69,38.26666666666667,46.48,46.48,Good,True,17,0
2020-06-01 18:00:00,22.86,37.99,18.68,49.14,0.4,6.74,38.1,37.99,38.1,Good,True,18,0
2020-06-01 19:00:00,23.66,42.52,17.67,32.15,0.41,8.44,39.43333333333334,42.52,42.52,Good,True,19,0
2020-06-01 20:00:00,31.11,67.24,16.61,33.13,0.47,9.51,51.18586206896552,67.24,67.24,Satisfactory,True,20,0
2020-06-01 21:00:00,33.05,70.89,15.01,32.16,0.42,9.88,54.46379310344827,70.89,70.89,Satisfactory,True,21,0
2020-06-01 22:00:00,20.45,42.24,14.58,25.19,0.42,7.55,34.083333333333336,42.24,42.24,Good,True,22,0
2020-06-01 23:00:00,21.8,40.32,12.39,28.98,0.29,8.09,36.333333333333336,40.32,40.32,Good,True,23,0
2020-06-02 00:00:00,17.91,40.85,10.62,26.46,0.29,7.44,29.85,40.85,40.85,Good,True,0,1
2020-06-02 01:00:00,14.16,36.52,11.78,22.62,0.37,6.32,23.6,36.52,36.52,Good,True,1,1
2020-06-02 02:00:00,14.38,27.19,9.67,20.41,0.38,6.28,23.96666666666667,27.19,27.19,Good,True,2,1
2020-06-02 03:00:00,11.63,23.55,9.56,22.14,0.35,8.26,19.383333333333336,23.55,23.55,Good,True,3,1
2020-06-02 04:00:00,11.3,23.42,8.67,22.85,0.25,8.2,18.833333333333336,23.42,23.42,Good,True,4,1
2020-06-02 05:00:00,12.14,24.48,8.37,22.03,0.3,6.32,20.233333333333334,24.48,24.48,Good,True,5,1
2020-06-02 06:00:00,19.91,24.73,10.21,16.23,0.35,10.38,33.18333333333334,24.73,33.18333333333334,Good,True,6,1
2020-06-02 07:00:00,18.64,31.92,11.66,20.91,0.4,10.26,31.06666666666667,31.92,31.92,Good,True,7,1
2020-06-02 08:00:00,21.9,45.81,11.76,20.08,0.48,7.6,36.5,45.81,45.81,Good,True,8,1
2020-06-02 09:00:00,22.83,41.67,14.34,19.24,0.45,9.88,38.05,41.67,41.67,Good,True,9,1
2020-06-02 10:00:00,21.64,60.14,15.28,18.85,0.46,7.1,36.06666666666667,60.14,60.14,Satisfactory,True,10,1
2020-06-02 11:00:00,31.59,69.24,15.2,25.31,0.49,7.93,51.996896551724134,69.24,69.24,Satisfactory,True,11,1
2020-06-02 12:00:00,33.83,83.64,16.42,29.27,0.46,8.71,55.78172413793103,83.64,83.64,Satisfactory,True,12,1
2020-06-02 13:00:00,27.67,60.75,22.8,34.62,0.46,7.61,46.116666666666674,60.75,60.75,Satisfactory,True,13,1
2020-06-02 14:00:00,21.8,56.2,22.28,34.42,0.47,6.84,36.333333333333336,56.2,56.2,Satisfactory,True,14,1
2020-06-02 15:00:00,23.05,58.31,21.75,35.17,0.47,7.02,38.41666666666667,58.31,58.31,Satisfactory,True,15,1
2020-06-02 16:00:00,22.4,51.09,21.25,34.86,0.43,6.38,37.333333333333336,51.09,51.09,Satisfactory,True,16,1
2020-06-02 17:00:00,21.34,53.68,20.42,31.17,0.39,6.83,35.56666666666667,53.68,53.68,Satisfactory,True,17,1
2020-06-02 18:00:00,16.65,48.14,23.47,23.26,0.42,7.19,27.75,48.14,48.14,Good,True,18,1
2020-06-02 19:00:00,22.58,53.85,24.11,17.42,0.48,7.24,37.63333333333333,53.85,53.85,Satisfactory,True,19,1
2020-06-02 20:00:00,27.0,54.49,22.35,17.7,0.51,7.55,45.0,54.49,54.49,Satisfactory,True,20,1
2020-06-02 21:00:00,30.66,47.73,24.01,15.03,0.59,7.69,,47.73,47.73,Good,True,21,1
2020-06-02 22:00:00,32.61,55.81,21.07,17.53,0.54,7.47,53.7203448275862,55.81,55.81,Satisfactory,True,22,1
2020-06-02 23:00:00,29.0,45.0,21.52,14.9,0.57,8.54,48.333333333333336,45.0,48.333333333333336,Good,True,23,1
2020-06-03 00:00:00,28.62,48.29,18.36,15.1,0.52,8.54,47.7,48.29,48.29,Good,True,0,2
2020-06-03 01:00:00,25.41,36.93,13.07,20.55,0.42,6.18,42.35,36.93,42.35,Good,True,1,2
2020-06-03 02:00:00,12.56,33.13,12.56,26.81,0.36,6.9,20.933333333333334,33.13,33.13,Good,True,2,2
2020-06-03 03:00:00,12.64,28.78,12.81,25.52,0.38,4.85,21.06666666666667,28.78,28.78,Good,True,3,2
2020-06-03 04:00:00,15.21,24.91,12.74,27.82,0.37,7.27,25.35,24.91,25.35,Good,True,4,2
2020-06-03 05:00:00,12.68,24.67,13.84,27.82,0.3,7.28,21.133333333333333,24.67,24.67,Good,True,5,2
2020-06-03 06:00:00,10.32,20.83,12.61,26.78,0.27,6.66,17.200000000000003,20.83,20.83,Good,True,6,2
2020-06-03 07:00:00,8.44,20.41,13.84,23.19,0.3,8.13,14.066666666666666,20.41,20.41,Good,True,7,2
2020-06-03 08:00:00,7.56,17.36,14.95,20.64,0.32,6.56,12.6,17.36,17.36,Good,True,8,2
2020-06-03 09:00:00,6.32,14.04,13.07,20.86,0.3,6.42,10.533333333333335,14.04,14.04,Good,True,9,2
2020-06-03 10:00:00,5.46,12.53,13.18,20.75,0.3,6.95,9.1,12.53,12.53,Good,True,10,2
2020-06-03 11:00:00,3.36,13.42,11.52,17.27,0.26,7.62,5.6,13.42,13.42,Good,True,11,2
2020-06-03 12:00:00,4.7,12.54,14.3,18.14,0.27,8.38,7.833333333333334,12.54,12.54,Good,True,12,2
2020-06-03 13:00:00,4.99,13.16,13.25,18.85,0.26,8.56,8.316666666666668,13.16,13.16,Good,True,13,2
2020-06-03 14:00:00,4.26,11.08,12.07,20.25,0.22,8.0,7.1,11.08,11.08,Good,True,14,2
2020-06-03 15:00:00,2.95,10.82,11.78,21.83,0.19,8.48,4.916666666666667,10.82,10.82,Good,True,15,2
2020-06-03 16:00:00,3.4,12.81,11.56,23.95,0.18,9.07,5.666666666666667,12.81,12.81,Good,True,16,2
2020-06-03 17:00:00,3.73,12.71,9.37,26.69,0.2,8.27,6.216666666666667,12.71,12.71,Good,True,17,2
2020-06-03 18:00:00,4.78,14.27,9.68,25.27,0.2,8.23,7.966666666666668,14.27,14.27,Good,True,18,2
2020-06-03 19:00:00,5.18,10.24,10.15,24.53,0.21,7.89,8.633333333333333,10.24,10.24,Good,True,19,2
2020-06-03 20:00:00,2.99,9.84,10.76,23.72,0.22,8.03,4.983333333333334,9.84,9.84,Good,True,20,2
2020-06-03 21:00:00,3.71,11.6,12.21,21.64,0.25,8.29,6.183333333333334,11.6,11.6,Good,True,21,2
2020-06-03 22:00:00,5.25,19.79,10.21,23.54,0.23,9.08,8.75,19.79,19.79,Good,True,22,2
2020-06-03 23:00:00,6.65,23.01,9.27,27.82,0.2,9.28,11.083333333333334,23.01,23.01,Good,True,23,2
2020-06-04 00:00:00,5.48,15.24,10.28,30.34,0.2,10.01,9.133333333333335,15.24,15.24,Good,True,0,3
2020-06-04 01:00:00,6.6,18.2,11.26,31.0,0.21,10.08,11.0,18.2,18.2,Good,True,1,3
2020-06-04 02:00:00,7.91,17.97,10.96,30.2,0.2,8.57,13.183333333333334,17.97,17.97,Good,True,2,3
2020-06-04 03:00:00,6.51,21.94,11.93,23.16,0.2,8.43,10.85,21.94,21.94,Good,True,3,3
2020-06-04 04:00:00,6.47,21.61,10.04,15.67,0.26,9.01,10.783333333333333,21.61,21.61,Good,True,4,3
2020-06-04 05:00:00,10.94,26.94,10.55,12.62,0.3,9.54,18.233333333333334,26.94,26.94,Good,True,5,3
2020-06-04 06:00:00,12.96,30.7,9.78,10.71,0.29,10.03,21.6,30.7,30.7,Good,True,6,3
2020-06-04 07:00:00,13.38,37.31,8.29,10.22,0.29,10.87,22.3,37.31,37.31,Good,True,7,3
2020-06-04 08:00:00,9.91,46.12,7.29,11.16,0.28,13.26,16.51666666666667,46.12,46.12,Good,True,8,3
2020-06-04 09:00:00,101.76,238.92,7.3,11.02,0.25,11.59,237.73241379310346,192.6381208053691,237.73241379310346,Poor,False,9,3
2020-06-04 10:00:00,71.14,162.48,11.16,19.88,0.25,10.43,135.61586206896553,141.8491275167785,141.8491275167785,Moderate,False,10,3
2020-06-04 11:00:00,40.66,98.86,17.66,22.9,0.28,9.41,67.32206896551723,98.86,98.86,Satisfactory,True,11,3
2020-06-04 12:00:00,14.52,25.98,25.53,19.85,0.33,9.45,24.2,25.98,25.98,Good,True,12,3
2020-06-04 13:00:00,16.67,34.66,22.7,18.83,0.42,9.7,27.78333333333334,34.66,34.66,Good,True,13,3
2020-06-04 14:00:00,12.55,28.07,19.9,19.71,0.38,9.97,20.916666666666668,28.07,28.07,Good,True,14,3
2020-06-04 15:00:00,12.79,22.7,23.25,19.55,0.3,10.73,21.316666666666666,22.7,22.7,Good,True,15,3
2020-06-04 16:00:00,12.86,25.42,16.13,20.89,0.32,9.73,21.433333333333334,25.42,25.42,Good,True,16,3
2020-06-04 17:00:00,11.6,22.09,18.71,20.72,0.3,9.56,19.333333333333332,22.09,22.09,Good,True,17,3
2020-06-04 18:00:00,11.57,26.46,19.2,18.45,0.29,10.05,19.283333333333335,26.46,26.46,Good,True,18,3
2020-06-04 19:00:00,10.26,22.59,21.91,16.54,0.34,9.75,17.1,22.59,22.59,Good,True,19,3
2020-06-04 20:00:00,14.69,33.91,22.0,11.21,0.52,10.08,24.483333333333334,33.91,33.91,Good,True,20,3
2020-06-04 21:00:00,26.34,48.05,22.25,9.69,0.63,10.27,43.9,48.05,48.05,Good,True,21,3
2020-06-04 22:00:00,27.61,63.56,20.97,10.11,0.62,10.21,46.016666666666666,63.56,63.56,Satisfactory,True,22,3
2020-06-04 23:00:00,27.44,50.6,18.35,9.43,0.64,10.03,45.733333333333334,,45.733333333333334,Good,True,23,3
2020-06-05 00:00:00,22.53,49.21,19.84,9.32,0.6,10.08,37.550000000000004,49.21,49.21,Good,True,0,4
2020-06-05 01:00:00,24.69,54.23,20.7,9.77,0.6,10.61,41.150000000000006,54.23,54.23,Satisfactory,True,1,4
2020-06-05 02:00:00,24.45,54.48,12.69,26.25,0.35,10.77,40.75,54.48,54.48,Satisfactory,True,2,4
2020-06-05 03:00:00,11.13,22.72,8.39,30.54,0.28,10.8,18.55,22.72,22.72,Good,True,3,4
2020-06-05 04:00:00,7.37,14.66,11.08,28.69,0.27,10.88,12.283333333333333,14.66,14.66,Good,True,4,4
2020-06-05 05:00:00,7.03,19.1,16.81,21.73,0.29,11.02,11.716666666666667,19.1,19.1,Good,True,5,4
2020-06-05 06:00:00,8.85,22.3,16.58,16.04,0.31,10.96,14.75,22.3,22.3,Good,True,6,4
2020-06-05 07:00:00,10.22,22.8,19.21,20.26,0.31,11.24,17.033333333333335,22.8,22.8,Good,True,7,4
2020-06-05 08:00:00,10.48,27.35,18.92,18.91,0.4,11.36,17.46666666666667,27.35,27.35,Good,True,8,4
2020-06-05 09:00:00,11.03,31.22,19.05,17.74,0.39,12.06,18.383333333333333,31.22,31.22,Good,True,9,4
2020-06-05 10:00:00,10.09,40.36,21.15,24.06,0.37,10.67,16.816666666666666,40.36,40.36,Good,True,10,4
2020-06-05 11:00:00,10.3,29.39,23.35,31.66,0.33,10.48,17.166666666666668,29.39,29.39,Good,True,11,4
2020-06-05 12:00:00,7.64,25.33,23.06,37.41,0.3,10.3,12.733333333333333,25.33,25.33,Good,True,12,4
2020-06-05 13:00:00,11.93,33.69,22.39,38.96,0.28,10.64,19.883333333333333,33.69,33.69,Good,True,13,4
2020-06-05 14:00:00,10.6,33.78,18.07,35.36,0.25,10.67,17.666666666666668,33.78,33.78,Good,True,14,4
2020-06-05 15:00:00,8.68,27.8,17.32,32.16,0.22,10.3,14.466666666666667,27.8,27.8,Good,True,15,4
2020-06-05 16:00:00,5.91,33.93,15.55,31.81,0.22,10.47,9.850000000000001,33.93,33.93,Good,True,16,4
2020-06-05 17:00:00,7.63,38.4,12.22,21.69,0.19,17.95,12.716666666666667,38.4,38.4,Good,True,17,4
2020-06-05 18:00:00,9.88,32.71,12.58,15.84,0.19,18.25,16.46666666666667,32.71,32.71,Good,True,18,4
2020-06-05 19:00:00,10.8,36.71,14.48,21.87,0.23,11.26,18.000000000000004,36.71,36.71,Good,True,19,4
2020-06-05 20:00:00,9.27,36.1,13.1,18.38,0.26,11.28,15.45,36.1,36.1,Good,True,20,4
2020-06-05 21:00:00,12.11,35.72,12.74,16.58,0.26,13.05,20.183333333333334,35.72,35.72,Good,True,21,4
2020-06-05 22:00:00,9.83,36.97,11.48,15.57,0.26,12.15,16.383333333333333,36.97,36.97,Good,True,22,4
2020-06-05 23:00:00,7.88,33.36,11.56,18.34,0.23,11.99,13.133333333333333,33.36,33.36,Good,True,23,4
2020-06-06 00:00:00,8.75,27.45,14.19,17.36,0.22,12.16,14.583333333333334,27.45,27.45,Good,True,0,5
2020-06-06 01:00:00,9.26,34.53,12.61,14.45,0.21,12.19,15.433333333333334,34.53,34.53,Good,True,1,5
2020-06-06 02:00:00,7.92,30.09,11.51,13.18,0.2,11.86,13.200000000000001,30.09,30.09,Good,True,2,5
2020-06-06 03:00:00,8.85,23.67,9.91,14.53,0.2,11.93,14.75,23.67,23.67,Good,True,3,5
2020-06-06 04:00:00,7.41,26.93,9.65,11.9,0.19,11.6,12.350000000000001,26.93,26.93,Good,True,4,5
2020-06-06 05:00:00,6.26,26.27,9.64,12.33,0.21,12.03,10.433333333333334,26.27,26.27,Good,True,5,5
2020-06-06 06:00:00,8.75,30.79,11.21,9.91,0.24,12.65,14.583333333333334,30.79,30.79,Good,True,6,5
2020-06-06 07:00:00,9.72,39.22,9.57,14.98,0.22,12.86,16.200000000000003,39.22,39.22,Good,True,7,5
2020-06-06 08:00:00,8.98,27.12,10.32,17.44,0.22,12.21,14.966666666666669,27.12,27.12,Good,True,8,5
2020-06-06 09:00:00,7.6,14.86,12.12,14.87,0.27,14.36,12.666666666666666,14.86,14.86,Good,True,9,5
2020-06-06 10:00:00,8.14,12.27,13.58,14.79,0.36,14.4,13.566666666666668,12.27,13.566666666666668,Good,True,10,5
2020-06-06 11:00:00,5.36,19.13,12.71,15.97,0.34,15.42,8.933333333333334,19.13,19.13,Good,True,11,5
2020-06-06 12:00:00,5.98,22.32,12.96,19.77,0.35,10.18,9.966666666666669,22.32,22.32,Good,True,12,5
2020-06-06 13:00:00,8.96,25.52,12.08,20.44,0.33,11.69,14.933333333333335,25.52,25.52,Good,True,13,5
2020-06-06 14:00:00,12.82,31.71,10.43,17.52,0.3,10.06,21.366666666666667,31.71,31.71,Good,True,14,5
2020-06-06 15:00:00,10.74,27.55,10.65,17.07,0.29,9.92,17.900000000000002,27.55,27.55,Good,True,15,5
2020-06-06 16:00:00,9.99,36.58,9.92,15.36,0.28,12.79,16.650000000000002,36.58,36.58,Good,True,16,5
2020-06-06 17:00:00,11.99,44.56,9.47,16.0,0.31,10.92,19.983333333333334,44.56,44.56,Good,True,17,5
2020-06-06 18:00:00,11.18,46.05,9.17,13.87,0.32,11.18,18.633333333333333,46.05,46.05,Good,True,18,5
2020-06-06 19:00:00,10.36,40.2,8.96,12.47,0.33,9.94,17.266666666666666,40.2,40.2,Good,True,19,5
2020-06-06 20:00:00,11.07,36.41,9.19,12.48,0.34,10.26,18.450000000000003,36.41,36.41,Good,True,20,5
2020-06-06 21:00:00,11.48,33.98,9.66,13.26,0.34,10.33,19.133333333333336,33.98,33.98,Good,True,21,5
2020-06-06 22:00:00,12.25,34.79,9.75,14.21,0.33,10.58,20.416666666666668,34.79,34.79,Good,True,22,5
2020-06-06 23:00:00,11.27,34.55,10.29,15.35,0.31,10.71,18.783333333333335,34.55,34.55,Good,True,23,5
2020-06-07 00:00:00,11.06,31.71,10.33,12.62,0.32,12.21,18.433333333333334,31.71,31.71,Good,True,0,6
2020-06-07 01:00:00,11.57,27.5,10.44,12.77,0.33,10.87,19.283333333333335,27.5,27.5,Good,True,1,6
2020-06-07 02:00:00,10.57,28.43,11.88,12.11,0.32,10.39,17.616666666666667,28.43,28.43,Good,True,2,6
2020-06-07 03:00:00,10.87,31.17,10.48,11.86,0.34,10.43,18.116666666666667,31.17,31.17,Good,True,3,6
2020-06-07 04:00:00,13.01,35.95,11.69,10.46,0.32,10.55,21.683333333333334,35.95,35.95,Good,True,4,6
2020-06-07 05:00:00,12.64,35.0,10.55,10.62,0.34,10.29,21.06666666666667,35.0,35.0,Good,True,5,6
2020-06-07 06:00:00,16.2,42.63,11.04,9.51,0.35,10.41,27.0,42.63,42.63,Good,True,6,6
2020-06-07 07:00:00,15.87,45.82,12.41,10.11,0.35,11.43,26.45,45.82,45.82,Good,True,7,6
2020-06-07 08:00:00,17.08,53.47,10.8,9.61,0.41,11.84,28.466666666666665,53.47,53.47,Satisfactory,True,8,6
2020-06-07 09:00:00,16.78,48.66,9.07,11.71,0.38,11.14,27.96666666666667,48.66,48.66,Good,True,9,6
2020-06-07 10:00:00,14.94,46.65,6.68,14.38,0.34,13.01,24.9,46.65,46.65,Good,True,10,6
2020-06-07 11:00:00,10.73,33.06,6.7,14.35,0.31,12.08,17.883333333333336,33.06,33.06,Good,True,11,6
2020-06-07 12:00:00,9.2,34.35,7.42,16.55,0.3,11.36,15.333333333333332,34.35,34.35,Good,True,12,6
2020-06-07 13:00:00,7.36,38.3,8.21,16.77,0.28,10.21,12.266666666666667,38.3,38.3,Good,True,13,6
2020-06-07 14:00:00,8.2,41.44,8.05,16.83,0.26,10.07,13.666666666666666,41.44,41.44,Good,True,14,6
2020-06-07 15:00:00,6.77,31.97,8.1,14.75,0.26,10.31,11.283333333333333,31.97,31.97,Good,True,15,6
2020-06-07 16:00:00,7.23,35.88,7.89,15.82,0.25,10.38,12.05,35.88,35.88,Good,True,16,6
2020-06-07 17:00:00,7.92,41.17,8.15,18.06,0.26,11.62,13.200000000000001,41.17,41.17,Good,True,17,6
2020-06-07 18:00:00,8.17,34.24,10.38,20.87,0.28,9.98,13.616666666666667,34.24,34.24,Good,True,18,6
2020-06-07 19:00:00,7.02,27.55,11.94,20.21,0.29,10.8,11.7,27.55,27.55,Good,True,19,6
2020-06-07 20:00:00,8.72,32.6,12.27,18.29,0.3,9.83,14.533333333333335,32.6,32.6,Good,True,20,6
2020-06-07 21:00:00,9.53,26.64,13.02,19.11,0.3,9.96,15.883333333333333,26.64,26.64,Good,True,21,6
2020-06-07 22:00:00,8.99,27.88,20.61,16.87,0.34,10.09,14.983333333333334,27.88,27.88,Good,True,22,6
2020-06-07 23:00:00,9.92,28.53,20.73,18.02,0.31,10.04,16.533333333333335,28.53,28.53,Good,True,23,6
2020-06-08 00:00:00,9.69,29.02,19.82,19.28,0.3,10.06,16.15,29.02,29.02,Good,True,0,0
2020-06-08 01:00:00,8.76,28.84,11.77,13.61,0.32,12.42,14.6,28.84,28.84,Good,True,1,0
2020-06-08 02:00:00,8.51,20.68,10.17,19.02,0.27,11.22,14.183333333333334,20.68,20.68,Good,True,2,0
2020-06-08 03:00:00,8.21,21.88,7.37,17.26,0.27,9.96,13.683333333333335,21.88,21.88,Good,True,3,0
2020-06-08 04:00:00,5.8,17.83,7.06,20.43,0.27,11.46,9.666666666666666,17.83,17.83,Good,True,4,0
2020-06-08 05:00:00,4.53,16.39,7.58,25.42,0.25,9.41,7.550000000000001,16.39,16.39,Good,True,5,0
2020-06-08 06:00:00,6.2,15.99,7.08,28.4,0.26,9.73,10.333333333333334,15.99,15.99,Good,True,6,0
2020-06-08 07:00:00,7.83,17.94,12.7,20.08,0.3,11.12,13.05,17.94,17.94,Good,True,7,0
2020-06-08 08:00:00,8.76,21.96,19.38,17.66,0.32,10.07,14.6,21.96,21.96,Good,True,8,0
2020-06-08 09:00:00,13.08,26.39,19.55,19.53,0.32,11.36,21.8,26.39,26.39,Good,True,9,0
2020-06-08 10:00:00,12.06,25.39,21.67,19.52,0.37,11.67,20.1,25.39,25.39,Good,True,10,0
