Datetime,PM2.5,PM10,NO2,O3,CO,SO2,pm25_si,pm10_si,AQI,AQI_category,is_safe_hour,hour,weekday
2020-06-23 12:00:00,12.84,38.27,12.31,30.55,0.36,4.93,21.400000000000002,38.27,38.27,Good,True,12,1
2020-06-23 13:00:00,12.28,38.93,11.95,16.17,0.36,5.25,20.466666666666665,38.93,38.93,Good,True,13,1
2020-06-23 14:00:00,11.98,38.67,11.99,10.43,0.35,5.01,19.96666666666667,38.67,38.67,Good,True,14,1
2020-06-23 15:00:00,8.99,40.29,12.21,10.17,0.34,5.19,14.983333333333334,40.29,40.29,Good,True,15,1
2020-06-23 16:00:00,7.89,31.8,12.15,10.19,0.35,4.31,13.15,31.8,31.8,Good,True,16,1
2020-06-23 17:00:00,6.67,26.61,14.1,10.15,0.35,4.14,11.116666666666667,26.61,26.61,Good,True,17,1
2020-06-23 18:00:00,4.63,25.24,12.34,10.4,0.37,5.21,7.716666666666667,25.24,25.24,Good,True,18,1
2020-06-23 19:00:00,5.78,27.02,24.68,10.32,0.36,5.27,9.633333333333335,27.02,27.02,Good,True,19,1
2020-06-23 20:00:00,6.28,21.85,42.0,9.01,0.37,4.88,10.466666666666667,21.85,21.85,Good,True,20,1
2020-06-23 21:00:00,6.47,28.8,28.53,8.85,0.38,4.34,10.783333333333333,28.8,28.8,Good,True,21,1
2020-06-23 22:00:00,7.34,29.12,12.08,8.71,0.38,4.61,12.233333333333334,29.12,29.12,Good,True,22,1
2020-06-23 23:00:00,9.2,32.8,11.3,9.5,0.37,3.87,15.333333333333332,32.8,32.8,Good,True,23,1
2020-06-24 00:00:00,7.93,34.32,11.01,9.01,0.38,4.06,13.216666666666667,34.32,34.32,Good,True,0,2
2020-06-24 01:00:00,7.55,30.5,10.54,8.14,0.38,4.67,12.583333333333334,30.5,30.5,Good,True,1,2
2020-06-24 02:00:00,8.22,26.17,11.1,7.3,0.37,4.84,13.700000000000001,26.17,26.17,Good,True,2,2
2020-06-24 03:00:00,7.67,25.79,10.86,6.95,0.38,4.24,12.783333333333333,25.79,25.79,Good,True,3,2
2020-06-24 04:00:00,10.17,28.2,12.34,6.95,0.43,4.84,16.95,28.2,28.2,Good,True,4,2
2020-06-24 05:00:00,10.66,34.5,12.34,7.02,0.44,5.08,17.76666666666667,34.5,34.5,Good,True,5,2
2020-06-24 06:00:00,9.57,33.38,11.98,6.98,0.4,4.79,15.950000000000001,33.38,33.38,Good,True,6,2
2020-06-24 07:00:00,7.8,29.24,12.27,6.99,0.43,4.83,13.0,29.24,29.24,Good,True,7,2
2020-06-24 08:00:00,8.24,35.14,11.38,7.69,0.47,4.41,13.733333333333334,35.14,35.14,Good,True,8,2
2020-06-24 09:00:00,9.01,34.57,10.03,9.02,0.45,5.87,15.016666666666667,34.57,34.57,Good,True,9,2
2020-06-24 10:00:00,8.63,25.61,14.28,10.04,0.43,4.46,14.383333333333335,25.61,25.61,Good,True,10,2
2020-06-24 11:00:00,9.41,26.58,11.78,11.13,0.4,4.77,15.683333333333334,26.58,26.58,Good,True,11,2
2020-06-24 12:00:00,10.61,26.19,12.94,12.29,0.41,5.07,17.683333333333334,26.19,26.19,Good,True,12,2
2020-06-24 13:00:00,12.59,33.76,13.62,11.67,0.38,5.01,20.983333333333334,33.76,33.76,Good,True,13,2
2020-06-24 14:00:00,10.16,34.24,12.72,11.75,0.38,3.98,16.933333333333334,34.24,34.24,Good,True,14,2
2020-06-24 15:00:00,10.27,31.35,11.98,11.02,0.35,4.63,17.116666666666667,31.35,31.35,Good,True,15,2
2020-06-24 16:00:00,11.47,34.84,12.42,10.96,0.38,6.03,19.116666666666667,34.84,34.84,Good,True,16,2
2020-06-24 17:00:00,11.02,32.74,11.89,11.66,0.39,5.33,18.366666666666667,32.74,32.74,Good,True,17,2
2020-06-24 18:00:00,6.9,31.52,10.9,11.82,0.38,4.54,11.500000000000002,31.52,31.52,Good,True,18,2
2020-06-24 19:00:00,5.44,27.64,10.29,11.27,0.39,4.38,9.066666666666668,27.64,27.64,Good,True,19,2
2020-06-24 20:00:00,6.45,32.98,10.35,9.05,0.39,4.69,10.75,32.98,32.98,Good,True,20,2
2020-06-24 21:00:00,5.38,24.17,10.09,8.8,0.4,4.75,8.966666666666667,24.17,24.17,Good,True,21,2
2020-06-24 22:00:00,6.23,24.96,9.44,8.34,0.39,4.78,10.383333333333335,24.96,24.96,Good,True,22,2
2020-06-24 23:00:00,8.2,26.85,15.77,8.34,0.37,4.49,13.666666666666666,26.85,26.85,Good,True,23,2
2020-06-25 00:00:00,7.82,24.7,9.27,7.76,0.38,4.62,13.033333333333335,24.7,24.7,Good,True,0,3
2020-06-25 01:00:00,7.88,24.43,9.03,7.26,0.37,4.65,13.133333333333333,24.43,24.43,Good,True,1,3
2020-06-25 02:00:00,8.56,27.57,7.91,6.39,0.37,4.6,14.266666666666667,27.57,27.57,Good,True,2,3
2020-06-25 03:00:00,9.12,29.89,11.83,5.45,0.37,4.99,15.2,29.89,29.89,Good,True,3,3
2020-06-25 04:00:00,7.42,26.24,12.31,5.22,0.39,4.96,12.366666666666667,26.24,26.24,Good,True,4,3
2020-06-25 05:00:00,7.38,30.75,12.53,5.22,0.42,4.54,12.3,30.75,30.75,Good,True,5,3
2020-06-25 06:00:00,11.21,35.08,11.52,5.36,0.44,4.41,18.683333333333337,35.08,35.08,Good,True,6,3
2020-06-25 07:00:00,12.45,40.9,12.85,5.26,0.45,4.47,20.75,40.9,40.9,Good,True,7,3
2020-06-25 08:00:00,12.06,47.68,11.53,5.68,0.46,4.48,20.1,47.68,47.68,Good,True,8,3
2020-06-25 09:00:00,16.36,41.91,10.54,6.51,0.47,4.51,27.266666666666666,41.91,41.91,Good,True,9,3
2020-06-25 10:00:00,13.09,38.79,9.59,7.01,0.48,4.54,21.816666666666666,38.79,38.79,Good,True,10,3
2020-06-25 11:00:00,14.35,37.96,10.58,6.11,0.48,4.92,23.916666666666668,37.96,37.96,Good,True,11,3
2020-06-25 12:00:00,13.4,41.72,9.73,6.83,0.45,5.56,22.333333333333336,41.72,41.72,Good,True,12,3
2020-06-25 13:00:00,12.46,67.18,11.1,8.4,0.42,4.13,20.76666666666667,67.18,67.18,Satisfactory,True,13,3
2020-06-25 14:00:00,14.16,55.76,10.55,10.2,0.38,4.99,23.6,55.76,55.76,Satisfactory,True,14,3
2020-06-25 15:00:00,13.07,53.84,8.95,8.88,0.36,4.96,21.783333333333335,53.84,53.84,Satisfactory,True,15,3
2020-06-25 16:00:00,11.09,45.41,8.53,21.23,0.37,6.12,18.483333333333334,45.41,45.41,Good,True,16,3
2020-06-25 17:00:00,13.18,60.05,8.15,11.7,0.37,6.41,21.96666666666667,60.05,60.05,Satisfactory,True,17,3
2020-06-25 18:00:00,14.12,53.16,8.05,8.91,0.38,4.55,23.53333333333333,53.16,53.16,Satisfactory,True,18,3
2020-06-25 19:00:00,12.06,51.6,9.82,8.85,0.4,8.45,20.1,51.6,51.6,Satisfactory,True,19,3
2020-06-25 20:00:00,13.17,52.57,8.82,8.27,0.39,9.6,21.95,52.57,52.57,Satisfactory,True,20,3
2020-06-25 21:00:00,13.89,51.87,8.42,7.95,0.38,4.58,23.150000000000002,51.87,51.87,Satisfactory,True,21,3
2020-06-25 22:00:00,13.58,48.88,7.42,7.37,0.37,4.79,22.633333333333333,48.88,48.88,Good,True,22,3
2020-06-25 23:00:00,12.22,62.94,6.5,7.32,0.37,4.68,20.366666666666667,62.94,62.94,Satisfactory,True,23,3
2020-06-26 00:00:00,11.58,43.01,6.39,6.36,0.35,4.55,19.3,43.01,43.01,Good,True,0,4
2020-06-26 01:00:00,13.35,42.0,5.78,6.12,0.36,4.77,22.25,42.0,42.0,Good,True,1,4
2020-06-26 02:00:00,10.78,41.81,7.86,5.14,0.37,5.35,17.966666666666665,41.81,41.81,Good,True,2,4
2020-06-26 03:00:00,10.89,30.3,7.45,4.67,0.37,4.72,18.150000000000002,30.3,30.3,Good,True,3,4
2020-06-26 04:00:00,9.11,31.71,7.74,5.08,0.36,4.92,15.183333333333334,31.71,31.71,Good,True,4,4
2020-06-26 05:00:00,10.13,45.36,8.7,4.96,0.34,4.74,16.883333333333336,45.36,45.36,Good,True,5,4
2020-06-26 06:00:00,10.28,30.51,8.32,5.02,0.35,4.89,17.133333333333333,30.51,30.51,Good,True,6,4
2020-06-26 07:00:00,7.2,24.48,8.53,4.81,0.4,4.79,12.0,24.48,24.48,Good,True,7,4
2020-06-26 08:00:00,8.44,35.76,9.17,4.8,0.45,5.45,14.066666666666666,35.76,35.76,Good,True,8,4
2020-06-26 09:00:00,14.16,54.56,9.92,4.71,0.51,5.02,23.6,54.56,54.56,Satisfactory,True,9,4
2020-06-26 10:00:00,16.93,46.55,9.27,4.96,0.52,5.56,28.21666666666667,46.55,46.55,Good,True,10,4
2020-06-26 11:00:00,16.33,47.49,10.31,5.79,0.53,5.16,27.216666666666665,47.49,47.49,Good,True,11,4
2020-06-26 12:00:00,18.7,55.12,7.88,6.34,0.47,18.41,31.166666666666668,55.12,55.12,Satisfactory,True,12,4
2020-06-26 13:00:00,16.44,59.99,9.08,6.31,0.48,5.09,27.400000000000002,59.99,59.99,Satisfactory,True,13,4
2020-06-26 14:00:00,13.51,39.64,9.58,6.65,0.46,5.2,22.516666666666666,39.64,39.64,Good,True,14,4
2020-06-26 15:00:00,13.79,37.96,7.81,7.34,0.41,9.88,22.983333333333334,37.96,37.96,Good,True,15,4
2020-06-26 16:00:00,11.99,36.74,7.84,8.08,0.4,11.26,19.983333333333334,36.74,36.74,Good,True,16,4
2020-06-26 17:00:00,11.8,42.36,9.28,9.06,0.39,11.53,19.666666666666668,42.36,42.36,Good,True,17,4
2020-06-26 18:00:00,11.57,55.91,8.71,7.93,0.4,11.22,19.283333333333335,55.91,55.91,Satisfactory,True,18,4
2020-06-26 19:00:00,20.5,84.71,8.99,7.39,0.41,10.01,34.16666666666667,84.71,84.71,Satisfactory,True,19,4
2020-06-26 20:00:00,21.37,81.57,9.61,6.1,0.41,11.41,35.61666666666667,81.57,81.57,Satisfactory,True,20,4
2020-06-26 21:00:00,16.25,57.84,9.77,6.1,0.44,9.95,27.083333333333336,57.84,57.84,Satisfactory,True,21,4
2020-06-26 22:00:00,19.73,52.01,9.03,5.73,0.44,10.17,32.88333333333333,52.01,52.01,Satisfactory,True,22,4
2020-06-26 23:00:00,16.87,53.01,9.31,5.05,0.47,9.81,28.11666666666667,53.01,53.01,Satisfactory,True,23,4
2020-06-27 00:00:00,18.75,55.53,7.33,4.79,0.49,10.09,31.25,55.53,55.53,Satisfactory,True,0,5
2020-06-27 01:00:00,19.49,59.12,6.91,5.21,0.48,10.18,32.483333333333334,59.12,59.12,Satisfactory,True,1,5
2020-06-27 02:00:00,19.96,64.83,7.68,5.21,0.46,10.06,33.26666666666667,64.83,64.83,Satisfactory,True,2,5
2020-06-27 03:00:00,18.37,52.66,8.72,4.59,0.45,10.25,30.61666666666667,52.66,52.66,Satisfactory,True,3,5
2020-06-27 04:00:00,12.74,40.46,8.76,4.56,0.45,10.37,21.233333333333334,40.46,40.46,Good,True,4,5
2020-06-27 05:00:00,12.74,46.64,9.93,4.49,0.45,11.63,21.233333333333334,46.64,46.64,Good,True,5,5
2020-06-27 06:00:00,16.56,42.53,9.51,4.68,0.44,11.81,27.599999999999998,42.53,42.53,Good,True,6,5
2020-06-27 07:00:00,17.11,47.5,10.26,4.58,0.45,10.05,28.516666666666666,47.5,47.5,Good,True,7,5
2020-06-27 08:00:00,19.62,51.83,8.36,4.71,0.49,10.09,32.7,51.83,51.83,Satisfactory,True,8,5
2020-06-27 09:00:00,18.99,43.16,10.02,4.48,0.51,10.04,31.65,43.16,43.16,Good,True,9,5
2020-06-27 10:00:00,19.13,46.9,7.06,5.39,0.48,10.21,31.883333333333333,46.9,46.9,Good,True,10,5
2020-06-27 11:00:00,18.09,47.21,7.19,5.2,0.47,10.4,30.150000000000002,47.21,47.21,Good,True,11,5
2020-06-27 12:00:00,17.82,64.4,8.93,6.73,0.44,10.7,29.700000000000003,64.4,64.4,Satisfactory,True,12,5
2020-06-27 13:00:00,18.93,64.0,11.11,6.87,0.41,9.71,31.55,64.0,64.0,Satisfactory,True,13,5
2020-06-27 14:00:00,18.5,68.75,10.6,6.49,0.4,10.14,30.833333333333336,68.75,68.75,Satisfactory,True,14,5
2020-06-27 15:00:00,16.25,72.34,8.17,7.75,0.37,11.2,27.083333333333336,72.34,72.34,Satisfactory,True,15,5
2020-06-27 16:00:00,20.38,85.74,8.9,8.57,0.36,9.74,33.96666666666667,85.74,85.74,Satisfactory,True,16,5
2020-06-27 17:00:00,19.42,96.93,9.4,7.93,0.35,9.85,32.366666666666674,96.93,96.93,Satisfactory,True,17,5
2020-06-27 18:00:00,18.87,97.62,8.56,6.22,0.36,11.41,31.450000000000003,97.62,97.62,Satisfactory,True,18,5
2020-06-27 19:00:00,17.87,79.47,8.15,5.22,0.39,9.88,29.783333333333335,79.47,79.47,Satisfactory,True,19,5
2020-06-27 20:00:00,21.32,87.83,7.99,5.44,0.39,9.94,35.53333333333334,87.83,87.83,Satisfactory,True,20,5
2020-06-27 21:00:00,17.78,78.77,7.78,5.86,0.39,9.87,29.633333333333336,78.77,78.77,Satisfactory,True,21,5
2020-06-27 22:00:00,15.74,66.69,7.47,5.81,0.42,10.99,26.233333333333334,66.69,66.69,Satisfactory,True,22,5
2020-06-27 23:00:00,18.57,68.3,7.04,5.62,0.41,9.91,30.950000000000003,68.3,68.3,Satisfactory,True,23,5
2020-06-28 00:00:00,16.7,68.6,6.22,6.09,0.38,9.8,27.833333333333332,68.6,68.6,Satisfactory,True,0,6
2020-06-28 01:00:00,15.31,58.61,6.64,5.35,0.37,9.98,25.51666666666667,58.61,58.61,Satisfactory,True,1,6
2020-06-28 02:00:00,14.42,53.49,7.6,5.47,0.38,10.11,24.033333333333335,53.49,53.49,Satisfactory,True,2,6
2020-06-28 03:00:00,14.36,44.03,7.04,5.17,0.38,10.04,23.933333333333334,44.03,44.03,Good,True,3,6
2020-06-28 04:00:00,10.44,29.11,10.34,4.87,0.39,10.09,17.4,29.11,29.11,Good,True,4,6
2020-06-28 05:00:00,10.03,25.36,9.09,5.09,0.38,11.67,16.716666666666665,25.36,25.36,Good,True,5,6
2020-06-28 06:00:00,9.61,26.36,8.86,4.99,0.36,9.4,16.016666666666666,26.36,26.36,Good,True,6,6
2020-06-28 07:00:00,10.4,24.63,9.66,4.87,0.37,11.52,17.333333333333336,24.63,24.63,Good,True,7,6
2020-06-28 08:00:00,13.54,34.3,8.67,4.76,0.39,9.92,22.566666666666666,34.3,34.3,Good,True,8,6
2020-06-28 09:00:00,12.03,35.11,7.55,4.83,0.39,9.86,20.05,35.11,35.11,Good,True,9,6
2020-06-28 10:00:00,10.1,29.46,8.35,4.81,0.43,11.63,16.833333333333332,29.46,29.46,Good,True,10,6
2020-06-28 11:00:00,12.33,34.22,9.02,5.42,0.42,11.67,20.55,34.22,34.22,Good,True,11,6
2020-06-28 12:00:00,15.24,49.46,8.93,6.0,0.42,12.0,25.400000000000002,49.46,49.46,Good,True,12,6
2020-06-28 13:00:00,16.94,70.24,9.05,6.48,0.41,10.4,28.233333333333338,70.24,70.24,Satisfactory,True,13,6
2020-06-28 14:00:00,18.43,60.26,9.19,5.88,0.37,9.61,30.71666666666667,60.26,60.26,Satisfactory,True,14,6
2020-06-28 15:00:00,13.09,51.33,7.7,6.33,0.36,9.84,21.816666666666666,51.33,51.33,Satisfactory,True,15,6
2020-06-28 16:00:00,13.0,57.36,7.94,7.1,0.35,9.73,21.666666666666668,57.36,57.36,Satisfactory,True,16,6
2020-06-28 17:00:00,13.07,56.89,7.64,7.7,0.35,11.26,21.783333333333335,56.89,56.89,Satisfactory,True,17,6
2020-06-28 18:00:00,10.69,65.01,7.5,7.68,0.35,11.53,17.816666666666666,65.01,65.01,Satisfactory,True,18,6
2020-06-28 19:00:00,9.7,47.34,7.32,6.94,0.35,9.79,16.166666666666668,47.34,47.34,Good,True,19,6
2020-06-28 20:00:00,8.51,40.75,7.41,6.07,0.36,11.61,14.183333333333334,40.75,40.75,Good,True,20,6
2020-06-28 21:00:00,9.48,41.0,7.4,5.74,0.38,10.26,15.8,41.0,41.0,Good,True,21,6
2020-06-28 22:00:00,8.61,38.77,7.32,5.44,0.36,11.16,14.35,38.77,38.77,Good,True,22,6
2020-06-28 23:00:00,9.83,34.4,6.98,5.19,0.36,10.97,16.383333333333333,34.4,34.4,Good,True,23,6
2020-06-29 00:00:00,9.57,28.97,6.65,5.76,0.36,10.96,15.950000000000001,28.97,28.97,Good,True,0,0
2020-06-29 01:00:00,10.56,28.89,5.93,5.86,0.35,9.81,17.6,28.89,28.89,Good,True,1,0
2020-06-29 02:00:00,10.26,61.48,5.52,5.03,0.36,11.37,17.1,61.48,61.48,Satisfactory,True,2,0
2020-06-29 03:00:00,8.65,34.16,6.36,4.54,0.37,11.36,14.416666666666668,34.16,34.16,Good,True,3,0
2020-06-29 04:00:00,12.03,25.95,6.18,4.83,0.36,11.6,20.05,25.95,25.95,Good,True,4,0
2020-06-29 05:00:00,8.05,20.34,8.18,5.04,0.36,10.36,13.416666666666668,20.34,20.34,Good,True,5,0
2020-06-29 06:00:00,6.04,17.67,9.05,4.8,0.37,11.4,10.066666666666666,17.67,17.67,Good,True,6,0
2020-06-29 07:00:00,6.52,16.11,8.68,5.0,0.37,11.5,10.866666666666667,16.11,16.11,Good,True,7,0
2020-06-29 08:00:00,6.76,29.23,7.81,4.52,0.39,12.3,11.266666666666667,29.23,29.23,Good,True,8,0
2020-06-29 09:00:00,4.42,18.68,6.68,4.65,0.37,10.51,7.366666666666667,18.68,18.68,Good,True,9,0
2020-06-29 10:00:00,6.47,19.98,6.65,5.27,0.38,11.33,10.783333333333333,19.98,19.98,Good,True,10,0
2020-06-29 11:00:00,6.21,20.27,7.26,4.71,0.41,12.57,10.35,20.27,20.27,Good,True,11,0
2020-06-29 12:00:00,8.71,29.36,7.08,6.01,0.37,10.39,14.51666666666667,29.36,29.36,Good,True,12,0
2020-06-29 13:00:00,5.2,20.42,7.63,7.42,0.38,11.89,8.666666666666668,20.42,20.42,Good,True,13,0
2020-06-29 14:00:00,8.32,29.02,8.44,8.23,0.36,11.36,13.866666666666667,29.02,29.02,Good,True,14,0
2020-06-29 15:00:00,5.49,33.44,8.64,7.18,0.34,11.38,9.15,33.44,33.44,Good,True,15,0
2020-06-29 16:00:00,7.29,34.57,8.47,8.27,0.33,9.69,12.15,34.57,34.57,Good,True,16,0
2020-06-29 17:00:00,5.09,26.45,8.7,7.56,0.33,11.34,8.483333333333334,26.45,26.45,Good,True,17,0
2020-06-29 18:00:00,5.53,30.51,9.17,7.33,0.34,9.63,9.216666666666667,30.51,30.51,Good,True,18,0
2020-06-29 19:00:00,5.54,26.3,9.16,7.26,0.36,10.22,9.233333333333334,26.3,26.3,Good,True,19,0
2020-06-29 20:00:00,4.69,19.82,9.41,5.77,0.41,10.42,7.816666666666667,19.82,19.82,Good,True,20,0
2020-06-29 21:00:00,19.08,41.73,9.76,5.39,0.44,12.05,31.799999999999997,41.73,41.73,Good,True,21,0
2020-06-29 22:00:00,11.28,25.22,9.58,5.39,0.45,10.36,18.8,25.22,25.22,Good,True,22,0
2020-06-29 23:00:00,7.3,21.62,9.66,4.39,0.44,12.73,12.166666666666666,21.62,21.62,Good,True,23,0
2020-06-30 00:00:00,4.53,13.66,8.09,7.26,0.38,13.28,7.550000000000001,13.66,13.66,Good,True,0,1
2020-06-30 01:00:00,3.96,10.61,7.04,5.09,0.38,14.97,6.6000000000000005,10.61,10.61,Good,True,1,1
2020-06-30 02:00:00,3.43,6.38,6.38,7.21,0.33,11.31,5.716666666666667,6.38,6.38,Good,True,2,1
2020-06-30 03:00:00,2.33,6.68,5.97,8.0,0.33,11.51,3.8833333333333337,6.68,6.68,Good,True,3,1
2020-06-30 04:00:00,5.02,4.39,5.86,7.06,0.33,13.26,8.366666666666667,4.39,8.366666666666667,Good,True,4,1
2020-06-30 05:00:00,4.29,4.32,5.5,7.59,0.32,24.15,7.15,4.32,7.15,Good,True,5,1
2020-06-30 06:00:00,2.32,7.39,6.68,5.58,0.35,13.47,3.8666666666666667,7.39,7.39,Good,True,6,1
2020-06-30 07:00:00,4.77,13.04,8.51,5.22,0.35,11.28,7.949999999999999,13.04,13.04,Good,True,7,1
2020-06-30 08:00:00,4.15,18.78,9.04,5.57,0.36,13.45,6.916666666666668,18.78,18.78,Good,True,8,1
2020-06-30 09:00:00,2.94,24.64,8.61,5.36,0.37,13.52,4.9,24.64,24.64,Good,True,9,1
2020-06-30 10:00:00,4.67,15.52,9.96,5.51,0.37,13.46,7.783333333333333,15.52,15.52,Good,True,10,1
2020-06-30 11:00:00,4.63,15.14,9.46,6.73,0.39,13.74,7.716666666666667,15.14,15.14,Good,True,11,1
2020-06-30 12:00:00,5.01,16.39,11.46,7.73,0.42,12.32,8.35,16.39,16.39,Good,True,12,1
2020-06-30 13:00:00,6.91,23.25,11.5,7.84,0.39,13.65,11.516666666666667,23.25,23.25,Good,True,13,1
2020-06-30 14:00:00,5.64,19.61,10.09,6.96,0.37,13.18,9.4,19.61,19.61,Good,True,14,1
2020-06-30 15:00:00,3.83,12.4,8.25,7.36,0.34,11.06,6.383333333333334,12.4,12.4,Good,True,15,1
2020-06-30 16:00:00,5.54,16.48,7.51,8.21,0.32,11.23,9.233333333333334,16.48,16.48,Good,True,16,1
2020-06-30 17:00:00,5.22,16.42,7.6,8.96,0.31,13.23,8.7,16.42,16.42,Good,True,17,1
2020-06-30 18:00:00,3.31,15.67,7.54,8.7,0.32,13.76,5.516666666666667,15.67,15.67,Good,True,18,1
2020-06-30 19:00:00,4.14,18.96,8.03,7.74,0.34,13.82,6.8999999999999995,18.96,18.96,Good,True,19,1
2020-06-30 20:00:00,7.7,10.9,7.46,8.22,0.36,13.71,12.833333333333334,10.9,12.833333333333334,Good,True,20,1
2020-06-30 21:00:00,5.99,10.16,7.71,6.6,0.38,13.71,9.983333333333334,10.16,10.16,Good,True,21,1
2020-06-30 22:00:00,6.53,18.54,7.75,6.06,0.41,13.48,10.883333333333335,18.54,18.54,Good,True,22,1
2020-06-30 23:00:00,4.88,13.43,6.49,6.05,0.38,11.15,8.133333333333333,13.43,13.43,Good,True,23,1
2020-07-01 00:00:00,3.84,11.28,5.57,6.68,0.37,13.18,6.4,11.28,11.28,Good,True,0,2
